0,0.506370807808,63.2996632996633,63.42477140482128
100,7.26191809026,69.36026936026936,67.24854530340815
200,11.9095598357,69.1919191919192,68.16292601828762
300,17.1500786675,68.01346801346801,68.16292601828762
400,22.4524543093,68.01346801346801,67.83042394014963
500,27.7307307635,67.84511784511784,67.83042394014963
600,32.9608174932,67.84511784511784,67.91354945968412
700,38.1340835226,68.01346801346801,68.07980049875312
800,43.2471191363,68.18181818181817,67.91354945968412
900,48.2986447106,68.18181818181817,67.91354945968412
1000,53.2883691572,68.18181818181817,67.91354945968412
1100,58.2165041321,68.01346801346801,67.91354945968412
1200,63.0835342511,68.01346801346801,67.91354945968412
1300,67.8900991116,68.18181818181817,67.91354945968412
1400,72.6369286278,68.18181818181817,67.91354945968412
1500,77.3248056524,68.18181818181817,68.07980049875312
1600,81.9545434047,68.18181818181817,68.16292601828762
1700,86.5269713372,68.18181818181817,68.16292601828762
1800,91.0429260155,68.18181818181817,68.24605153782211
1900,95.5032450865,68.18181818181817,68.24605153782211
2000,99.9087632085,68.18181818181817,68.24605153782211
2100,104.260309263,68.18181818181817,68.24605153782211
2200,108.558704427,68.18181818181817,68.24605153782211
2300,112.804760822,68.18181818181817,68.24605153782211
2400,116.999280588,68.35016835016835,68.24605153782211
2500,121.143055227,68.35016835016835,68.24605153782211
2600,125.23686517,68.35016835016835,68.24605153782211
2700,129.28147949,68.35016835016835,68.24605153782211
2800,133.277655723,68.35016835016835,68.16292601828762
2900,137.226139777,68.35016835016835,68.16292601828762
3000,141.127665903,68.35016835016835,68.16292601828762
3100,144.98295671,68.35016835016835,68.07980049875312
3200,148.792723222,68.51851851851852,68.07980049875312
3300,152.557664954,68.51851851851852,67.99667497921862
3400,156.278470014,68.51851851851852,68.07980049875312
3500,159.955815221,68.68686868686868,68.07980049875312
3600,163.590366237,68.85521885521885,68.16292601828762
3700,167.182777701,68.85521885521885,68.24605153782211
3800,170.733693376,68.85521885521885,68.24605153782211
3900,174.243746301,69.02356902356902,68.3291770573566
4000,177.713558943,69.02356902356902,68.41230257689111
4100,181.143743357,69.02356902356902,68.41230257689111
4200,184.53490134,69.02356902356902,68.41230257689111
4300,187.887624592,69.02356902356902,68.41230257689111
4400,191.202494876,69.02356902356902,68.4954280964256
4500,194.480084174,69.02356902356902,68.4954280964256
4600,197.720954851,69.02356902356902,68.5785536159601
4700,200.925659805,69.02356902356902,68.5785536159601
4800,204.094742631,68.85521885521885,68.5785536159601
4900,207.228737767,68.85521885521885,68.5785536159601
