0,0.618684118917,58.24915824915825,60.0166251039069
100,4.32490003122,46.96969696969697,51.039068994181214
200,3.35829348648,47.474747474747474,51.87032418952619
300,2.92184067444,47.97979797979798,52.20282626766417
400,2.65018512651,48.65319865319865,52.36907730673317
500,2.45766556828,49.158249158249156,52.53532834580216
600,2.31090962281,49.32659932659932,52.53532834580216
700,2.19364389998,49.494949494949495,52.78470490440566
800,2.09679446471,49.494949494949495,52.78470490440566
900,2.01482265839,49.66329966329967,53.11720698254364
1000,1.94411855389,49.831649831649834,53.11720698254364
1100,1.88220892992,49.831649831649834,53.11720698254364
1200,1.82733139897,50.0,53.44970906068163
1300,1.77818950971,50.0,53.61596009975062
1400,1.73380415483,50.16835016835017,53.78221113881961
1500,1.6934193619,50.33670033670033,53.86533665835411
1600,1.656440331,50.67340067340067,54.03158769742311
1700,1.62239139283,50.67340067340067,54.11471321695761
1800,1.59088670918,50.67340067340067,54.1978387364921
1900,1.56160937343,51.010101010101,54.613466334164585
2000,1.53429619517,51.010101010101,54.613466334164585
2100,1.50872642129,51.34680134680135,54.77971737323358
2200,1.48471899257,51.515151515151516,54.77971737323358
2300,1.46211097559,51.68350168350169,55.02909393183707
2400,1.44077522429,51.85185185185185,55.19534497090607
2500,1.42060214687,51.85185185185185,55.19534497090607
2600,1.40147335155,51.85185185185185,55.27847049044057
2700,1.38329787994,52.02020202020202,55.36159600997507
2800,1.36600013722,52.35690235690236,55.36159600997507
2900,1.34951218497,52.35690235690236,55.527847049044055
3000,1.33376274549,52.35690235690236,55.527847049044055
3100,1.31870087505,52.69360269360269,55.61097256857855
3200,1.30428442164,53.03030303030303,55.94347464671654
3300,1.29047132371,53.535353535353536,55.94347464671654
3400,1.2772090024,53.535353535353536,55.94347464671654
3500,1.26445827366,53.535353535353536,55.94347464671654
3600,1.25219034106,53.535353535353536,55.94347464671654
3700,1.2403622596,53.535353535353536,56.026600166251036
3800,1.22895708041,54.04040404040404,56.27597672485452
3900,1.21795813176,54.20875420875421,56.442227763923526
4000,1.20735101136,54.54545454545454,56.60847880299252
4100,1.19710529227,55.55555555555556,56.85785536159601
4200,1.18720139687,55.72390572390572,57.107231920199496
4300,1.17761263746,55.892255892255896,57.190357439733994
4400,1.16832559444,56.060606060606055,57.356608478803
4500,1.15931827564,56.060606060606055,57.356608478803
4600,1.15057023204,56.060606060606055,57.439733998337495
4700,1.14207446498,56.3973063973064,57.68911055694098
4800,1.13381522184,56.22895622895623,57.605985037406484
4900,1.12579435889,56.56565656565656,57.93848711554447
5000,1.11799696116,56.56565656565656,57.93848711554447
5100,1.11041274896,57.07070707070707,58.02161263507897
5200,1.10303013081,57.07070707070707,58.02161263507897
5300,1.09583741134,57.23905723905723,58.104738154613464
5400,1.08882778067,57.23905723905723,58.27098919368247
5500,1.08199126358,57.23905723905723,58.43724023275145
5600,1.07531966525,57.23905723905723,58.43724023275145
5700,1.06881268357,57.23905723905723,58.68661679135495
5800,1.06245643287,57.23905723905723,58.68661679135495
5900,1.05624830002,57.91245791245792,58.93599334995844
6000,1.05018519899,58.24915824915825,59.185369908561924
6100,1.04425991838,58.24915824915825,59.10224438902743
6200,1.03846092705,58.24915824915825,59.10224438902743
6300,1.03278281088,58.24915824915825,59.10224438902743
6400,1.02723048118,58.58585858585859,59.51787198669992
6500,1.02179940186,58.75420875420876,59.51787198669992
6600,1.01648269684,59.09090909090909,59.76724854530341
6700,1.01127685588,59.09090909090909,59.76724854530341
6800,1.00617105688,59.25925925925925,59.85037406483791
6900,1.00117459617,59.25925925925925,60.0166251039069
7000,0.99626755128,59.25925925925925,60.0166251039069
7100,0.991460389521,59.427609427609426,60.18287614297589
7200,0.986745877601,59.25925925925925,60.18287614297589
7300,0.982116142856,59.25925925925925,60.18287614297589
7400,0.977572379197,59.25925925925925,60.18287614297589
7500,0.973110269164,59.427609427609426,60.349127182044896
7600,0.968733001471,59.25925925925925,60.26600166251039
7700,0.964428111423,59.427609427609426,60.43225270157938
